2025323,501315578,501318969,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025323,501320234,501324048,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025323,501325736,501329128,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025324,501329546,501334207,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501337165,501340557,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501347323,501348175,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501354097,501354102,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501360445,501361719,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501366794,501369761,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501370603,501371031,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025324,501376529,501376957,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251120-repoint00054_v001.0002.cdf repoint00054 pivot=90.096
2025328,501713588,501713593,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501714859,501714864,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501715707,501716982,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501718672,501718677,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501721213,501721218,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501726719,501727995,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501730108,501733502,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501734344,501734349,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501735191,501735196,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501739003,501741126,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501748746,501748751,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501752982,501755951,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025328,501756795,501761034,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251124-repoint00058_v001.0002.cdf repoint00058 pivot=90.096
2025329,501761453,501769930,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251125-repoint00059_v001.0002.cdf repoint00059 pivot=90.096
2025329,501771196,501771624,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251125-repoint00059_v001.0002.cdf repoint00059 pivot=90.096
2025329,501775008,501775860,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251125-repoint00059_v001.0002.cdf repoint00059 pivot=90.096
